Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1612620566,9781612620565,Kodansha Comics,The Fairy Tail are a group of powerful wizards.,10.99,"FAIRY TAIL, VOL. 19",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620565.jpg,http://www.amazon.com/Fairy-Tail-19-Hiro-Mashima/dp/1612620566?tag=thenewyorktim-20,,,,,,16126205669781612620565
2,0,1,0,0,1612620949,9781612620947,Kodansha Comics,"These crime stories are set in a future (year 2030) version of Japan. Will the task force be able track down the serial killer and hacker ""The Laughing Man""?",10.99,"GHOST IN THE SHELL: STAND ALONE COMPLEX, VOL. 3",Yu Kinutani,by Yu Kinutani,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620947.jpg,http://www.amazon.com/Ghost-Shell-Stand-Alone-Complex/dp/1612620949?tag=thenewyorktim-20,,,,,,16126209499781612620947
3,0,1,0,0,142154198X,9781421541983,VIZ Media,"From the publisher: ""Nanami is shocked to discover that the townsfolk consider her shrine abandoned."" Will her work to revitalize the shrine pay off?",9.99,"KAMISAMA KISS, VOL. 9",Julietta Suzuki,by Julietta Suzuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541983.jpg,http://www.amazon.com/Kamisama-Kiss-Vol-Julietta-Suzuki/dp/142154198X?tag=thenewyorktim-20,,,,,,142154198X9781421541983
4,0,3,0,0,1421541378,9781421541372,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL. 40",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541372.jpg,http://www.amazon.com/Bleach-Vol-40-Tite-Kubo/dp/1421541378?tag=thenewyorktim-20,,,,,,14215413789781421541372
5,0,1,0,0,1421540142,9781421540146,VIZ Media,"Welcome to Todo High, whose student body is composed of the toughest of brawlers.",17.99,"TENJO TENGE, VOL. 7",Oh! Great Staff,by Oh! Great Staff,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540146.jpg,http://www.amazon.com/Tenjo-Tenge-Vol-Contact-Edition/dp/1421540142?tag=thenewyorktim-20,,,,,,14215401429781421540146
6,0,1,0,0,1612620426,9781612620428,Kodansha Comics,"High school student by day, genius hacker by night. Takagi Fujimaru and friends band together to stop a terrorist group from murdering millions of people in Tokyo.",10.99,"BLOODY MONDAY, VOL. 6",Ryou Ryumon,by Ryou Ryumon,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620428.jpg,http://www.amazon.com/Bloody-Monday-6-Ryou-Ryumon/dp/1612620426?tag=thenewyorktim-20,,,,,,16126204269781612620428
7,0,3,0,0,1421549026,9781421549026,VIZ Media,"Yuma Tsukumo will stop at nothing to become the Duel Masters champion, but as a rank amateur, the odds are stacked against him. Luckily, he has a mysterious spirit named Astral to help him.",9.99,"YU-GI-OH! ZEXAL, VOL. 1","Kazuki Takahashi, Shin Yoshida and Naohito Miyoshi","by Kazuki Takahashi, Shin Yoshida and Naohito Miyoshi",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549026.jpg,http://www.amazon.com/Yu-Gi-Oh-Zexal-Vol-Kazuki-Takahashi/dp/1421549026?tag=thenewyorktim-20,,,,,,14215490269781421549026
8,0,2,0,0,1421541386,9781421541389,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL. 41",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541389.jpg,http://www.amazon.com/Bleach-Vol-41-Tite-Kubo/dp/1421541386?tag=thenewyorktim-20,,,,,,14215413869781421541389
9,0,3,0,0,1421541351,9781421541358,VIZ Media,"In this romantic comedy, Haruhi, a poor girl at a rich school, is forced to work — as a boy — for the school’s all-male club.",9.99,"OURAN HIGH SCHOOL HOST CLUB, VOL. 18",Bisco Hatori,by Bisco Hatori,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541358.jpg,http://www.amazon.com/Ouran-High-School-Host-Club/dp/1421541351?tag=thenewyorktim-20,,,,,,14215413519781421541358
10,0,5,0,0,1421542072,9781421542072,VIZ Media,"Naruto and his allies face off against a horde of ninja soldiers, some of whom are back from the dead and former friends.",9.99,"NARUTO, VOL. 56",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542072.jpg,http://www.amazon.com/Naruto-Vol-56-Asuma-Reunited/dp/1421542072?tag=thenewyorktim-20,,,,,,14215420729781421542072
